"scaffold","start","end","mid","sites","l_bel","l_xin","l_tap","S_bel","S_xin","S_tap","thetaPi_bel","thetaPi_xin","thetaPi_tap","thetaW_bel","thetaW_xin","thetaW_tap","TajD_bel","TajD_xin","TajD_tap","pi_bel","pi_xin","pi_tap","dxy_bel_xin","dxy_bel_tap","dxy_xin_tap","Fst_bel_xin","Fst_bel_tap","Fst_xin_tap","ABBA","BABA","D","fd","fdM","topo1","topo2","topo3","recombRate","cds_porp","GC"
"chr2",38500001,38600000,38547858,2724,2724,2724,2724,1627,1929,1832,539.2889,562.6601,497.355,575.1213,560.8288,502.5569,-0.3128,0.014,-0.0426,0.198,0.2066,0.1826,0.2027,0.1903,0.195,0.0011,0.0002,0.0012,85.0853,102.7242,-0.0939,-0.3016,-0.1397,1798.57142857143,1416.28571428571,1825.14285714286,1.92917781950732E-09,0,"NA"
"chr2",38600001,38700000,38652463,2400,2400,2400,2400,1469,1639,1550,503.4667,469.9935,442.5368,519.2706,476.5155,425.1982,-0.1528,-0.0586,0.1679,0.2098,0.1958,0.1844,0.2109,0.2016,0.1886,0.0189,0.0103,-0.004,73.6139,86.3583,-0.0797,-0.2375,-0.1196,1667.77777777778,1558.22222222222,1814,1.90850681436413E-09,0,"NA"
"chr2",38700001,38800000,38748145,2398,2398,2398,2398,1535,1611,1414,516.1778,457.4706,410.0043,542.6006,468.3749,387.8905,-0.2445,-0.0997,0.2348,0.2153,0.1908,0.171,0.2027,0.1963,0.1805,-0.0007,0.0075,-0.0011,71.3488,76.1687,-0.0327,-0.1209,-0.054,1662.19047619048,1645.90476190476,1731.90476190476,1.96116374466089E-09,0,"NA"
"chr2",38800001,38900000,38847063,2295,2295,2295,2295,1336,1531,1370,425.8889,406.5229,349.7532,472.257,445.116,375.8204,-0.4928,-0.3712,-0.2856,0.1856,0.1771,0.1524,0.1815,0.1712,0.1715,0.0004,0.0059,0.0206,57.979,75.3464,-0.1303,-0.4516,-0.1602,1711.05263157895,1600.42105263158,1728.52631578947,1.8309368034099E-09,0,"NA"
"chr2",38900001,39000000,38950016,2478,2478,2478,2478,1530,1695,1632,538.8444,501.9085,492.7056,540.8332,492.7967,447.6926,-0.0185,0.0792,0.4141,0.2175,0.2025,0.1988,0.2134,0.2111,0.2,0.0076,0.0063,-0.0017,82.9679,82.4758,0.003,0.0085,0.0043,1545.04761904762,1766.66666666667,1728.28571428571,1.9881881259093E-09,0,"NA"
"chr2",39000001,39100000,39050896,2851,2851,2851,2851,1765,1853,1914,607.6444,539.4706,531.5065,623.9024,538.7329,525.0512,-0.1308,0.0059,0.0506,0.2131,0.1892,0.1864,0.2089,0.1995,0.1952,0.0181,-0.0006,0.0195,93.3825,95.7357,-0.0124,-0.0302,-0.0165,1591.61904761905,1680.66666666667,1767.71428571429,2.02083767638953E-09,0,"NA"
"chr2",39100001,39200000,39148611,2847,2847,2847,2847,1798,1885,1911,617.3333,555.098,532.4632,635.5674,548.0364,524.2282,-0.144,0.0552,0.0647,0.2168,0.195,0.187,0.2105,0.2107,0.1924,0.0107,0.0195,0.0038,86.2278,91.6357,-0.0304,-0.0836,-0.0365,1590,1613.3,1836.7,1.90660998110035E-09,0,"NA"
"chr2",39200001,39300000,39250927,2954,2954,2954,2954,1872,2181,1949,640.7333,622.281,578.8052,661.7253,634.0941,534.6525,-0.1593,-0.0798,0.3402,0.2169,0.2107,0.1959,0.2139,0.2085,0.2027,0.0002,0.0046,-0.0014,95.546,99.1968,-0.0187,-0.0595,-0.0292,1684.8,1617.2,1738,2.03256488632571E-09,0,"NA"
"chr2",39300001,39400000,39348273,3127,3127,3127,3127,2099,2105,2081,738.5778,593.6144,538.2251,741.9666,611.9982,570.8629,-0.0229,-0.1286,-0.2355,0.2362,0.1898,0.1721,0.2196,0.2095,0.1891,0.0149,0.0121,0.0224,99.3512,107.452,-0.0392,-0.1064,-0.0492,1543.14285714286,1477.71428571429,2019.14285714286,1.98344804011728E-09,0,"NA"
"chr2",39400001,39500000,39449448,2835,2835,2835,2835,1763,1859,1937,593.5556,540.9935,562.9134,623.1954,540.4773,531.3606,-0.2388,0.0041,0.2446,0.2094,0.1908,0.1986,0.2044,0.2063,0.1974,0.0102,0.005,0.0069,94.3742,90.152,0.0229,0.0576,0.0313,1529.52380952381,1674.7619047619,1835.71428571429,1.92885449565554E-09,0,"NA"
"chr2",39500001,39600000,39550630,2573,2573,2573,2573,1401,1629,1500,434.8667,428.098,405.8961,495.2336,473.6081,411.4821,-0.6119,-0.4114,-0.0559,0.169,0.1664,0.1578,0.1678,0.1682,0.1617,0.0003,0.0131,-0.0011,70.9313,73.7829,-0.0197,-0.0532,-0.0272,1561,1861.8,1617.2,1.89670928044989E-09,0,"NA"
"chr2",39600001,39700000,39648452,2773,2773,2773,2773,1677,1978,1756,590.6667,519.6536,461.6017,592.7956,575.0748,481.7084,-0.018,-0.4127,-0.1719,0.213,0.1874,0.1665,0.203,0.1965,0.1776,0.0066,0.0162,0.0018,83.9111,87.6087,-0.0216,-0.0625,-0.0297,1647.71428571429,1549.2380952381,1843.04761904762,1.91972253179244E-09,0,"NA"
"chr2",39700001,39800000,39752510,2618,2618,2618,2618,1659,1797,1830,585.1778,514.7386,538.1991,586.4329,522.4517,502.0082,-0.0107,-0.0632,0.297,0.2235,0.1966,0.2056,0.2068,0.2142,0.2021,-0.0076,-0.0007,0.0025,90.1496,83.129,0.0405,0.1326,0.0689,1639.6,1623.5,1776.9,1.83151354325362E-09,0,"NA"
"chr2",39800001,39900000,39850857,2785,2785,2785,2785,1926,2083,1902,706.9556,675.2222,637,680.8136,605.602,521.7594,0.1928,0.4923,0.9099,0.2538,0.2424,0.2287,0.2467,0.2435,0.2355,-0.0028,0.0042,-0.0002,110.9484,111.3008,-0.0016,-0.0049,-0.0026,1698.7,1587.2,1754.1,1.8534157589665E-09,0,"NA"
"chr2",39900001,40000000,39949381,2829,2829,2829,2829,1712,1949,1742,571.7111,501.1438,498.7835,605.1676,566.6435,477.8679,-0.2776,-0.495,0.1803,0.2021,0.1771,0.1763,0.193,0.1967,0.1809,0.0085,0.0176,0.0118,96.0869,80.3044,0.0895,0.2022,0.1169,1468.90909090909,1985.09090909091,1586,2.00674391895034E-09,0,"NA"
"chr2",40000001,40100000,40050090,2509,2509,2509,2509,1490,1633,1631,478.0667,444.6405,486.7403,526.6938,474.7711,447.4182,-0.4635,-0.2717,0.362,0.1905,0.1772,0.194,0.1918,0.2028,0.1915,0.0204,0.0236,0.0159,100.054,80.8889,0.1059,0.1955,0.1253,1543.7,1801.5,1694.8,1.7869817371909E-09,0,"NA"
"chr2",40100001,40200000,40150423,2392,2392,2392,2392,1332,1637,1454,448.5111,445.3268,416.7619,470.843,475.934,398.8634,-0.2381,-0.2753,0.1848,0.1875,0.1862,0.1742,0.1877,0.1827,0.1797,0.0022,0.0046,-0.0014,71.0583,79.0917,-0.0535,-0.1564,-0.0774,1784.5,1749,1506.5,1.98172539393761E-09,0,"NA"
"chr2",40200001,40300000,40249697,2357,2357,2357,2357,1451,1567,1428,472.6222,462.9412,406.7446,512.9078,455.5825,391.731,-0.3943,0.0692,0.1578,0.2005,0.1964,0.1726,0.2008,0.1897,0.1895,0.0055,0.0077,0.0136,77.7556,84.2341,-0.04,-0.1311,-0.0607,1793.9,1584,1662.1,1.81966199719529E-09,0,"NA"
"chr2",40300001,40400000,40356877,2590,2590,2590,2590,1666,1790,1744,589.7556,521.1961,506.0216,588.9073,520.4165,478.4166,0.0072,0.0064,0.2377,0.2277,0.2012,0.1954,0.215,0.209,0.1963,0.0011,-0.0056,-0.0051,89.1508,93.477,-0.0237,-0.0818,-0.0436,1629.8,1691.1,1719.1,2.05243236719891E-09,0,"NA"
"chr2",40400001,40500000,40449747,2698,2698,2698,2698,1745,1861,1774,612.0222,569.1634,587.8225,616.8327,541.0588,486.6462,-0.0392,0.2224,0.8564,0.2268,0.211,0.2179,0.2167,0.232,0.2201,-0.0048,0.0189,0.0133,119.8563,103.1754,0.0748,0.2308,0.1096,1490.7,1857.7,1691.6,1.98372850379308E-09,0,"NA"
"chr2",40500001,40600000,40551080,2526,2526,2526,2526,1588,1740,1592,539.2667,458.1438,459.7576,561.3354,505.8798,436.7197,-0.1974,-0.404,0.2173,0.2135,0.1814,0.182,0.1989,0.197,0.185,0.0035,-0.0017,0.0093,83.5071,85.2516,-0.0103,-0.0267,-0.0138,1601.05263157895,1573.36842105263,1865.57894736842,1.98194277409227E-09,0,"NA"
"chr2",40600001,40700000,40648737,2414,2414,2414,2414,1452,1684,1420,457.2,430.4575,361.4848,513.2613,489.5986,389.5364,-0.5483,-0.5172,-0.2965,0.1894,0.1783,0.1497,0.1915,0.1736,0.1654,0.0195,0.011,0.0043,55.9028,76.0956,-0.153,-0.4081,-0.189,1787.68421052632,1456,1796.31578947368,1.92816756770893E-09,0,"NA"
"chr2",40700001,40800000,40747095,2237,2237,2237,2237,1226,1441,1450,395.8667,402.2614,375.5714,433.3735,418.9498,397.7661,-0.4344,-0.1705,-0.2298,0.177,0.1798,0.1679,0.1791,0.1819,0.1822,0.0019,0.0241,0.0237,73.0849,68.4476,0.0328,0.0862,0.0402,1560.55555555556,2059.44444444444,1420,1.76683545711476E-09,0,"NA"
"chr2",40800001,40900000,40852710,2346,2346,2346,2346,1382,1513,1370,451.2667,404.1699,373.5844,488.5173,439.8828,375.8204,-0.3828,-0.3476,-0.0245,0.1924,0.1723,0.1592,0.1879,0.1773,0.1715,0.0146,0.0039,0.0172,59.2639,67.7187,-0.0666,-0.1762,-0.0854,1740.6,1672.4,1627,1.98242297451049E-09,0,"NA"
"chr2",40900001,41000000,40951268,2439,2439,2439,2439,1546,1646,1497,509.7556,456.2614,407.3983,546.489,478.5506,410.6592,-0.3374,-0.1994,-0.0327,0.209,0.1871,0.167,0.1959,0.1909,0.1781,-0.0052,0.007,0.003,66.7242,71.7377,-0.0362,-0.1274,-0.0533,1654.38095238095,1591.33333333333,1794.28571428571,1.88964492476534E-09,0,"NA"
"chr2",41000001,41100000,41049169,2285,2285,2285,2285,1313,1495,1323,433.0222,415.2614,337.0952,464.1268,434.6496,362.9272,-0.3364,-0.191,-0.2931,0.1895,0.1817,0.1475,0.1883,0.1769,0.1669,0.0068,0.0226,0.0072,57.3734,68.6171,-0.0892,-0.2985,-0.1161,1633.66666666667,1525.55555555556,1880.77777777778,1.96862249718807E-09,0,"NA"
"chr2",41100001,41200000,41151255,2700,2700,2700,2700,1646,1836,1792,549.2889,526.8366,515.3247,581.8376,533.7904,491.584,-0.2808,-0.0558,0.1989,0.2034,0.1951,0.1909,0.2043,0.2022,0.1952,0.012,0.0114,0.0059,91.0179,87.694,0.0186,0.046,0.026,1579.2,1671.9,1788.9,2.03165808151516E-09,0,"NA"
"chr2",41200001,41300000,41248213,2413,2413,2413,2413,1528,1543,1417,496.8889,441.8301,391.7576,540.1262,448.6049,388.7135,-0.4019,-0.0647,0.0322,0.2059,0.1831,0.1624,0.1918,0.1923,0.178,-0.0068,0.0202,0.0153,75.8345,75.2456,0.0039,0.0142,0.0051,1604.47619047619,1583.33333333333,1852.19047619048,1.90043711707609E-09,0,"NA"
"chr2",41300001,41400000,41347295,2353,2353,2353,2353,1385,1552,1530,449.6444,441.7255,416.3117,489.5778,451.2215,419.7118,-0.4094,-0.0901,-0.0334,0.1911,0.1877,0.1769,0.1937,0.1845,0.1853,0.0106,0.0011,0.0081,75.177,81.6706,-0.0414,-0.114,-0.0584,1813.1,1642.1,1584.8,1.82592291183349E-09,0,"NA"
"chr2",41400001,41500000,41450273,2463,2463,2463,2463,1500,1616,1584,502.7111,465.9477,446.29,530.2286,469.8286,434.5251,-0.2605,-0.0354,0.1115,0.2041,0.1892,0.1812,0.199,0.1949,0.1847,0.0057,0.0052,-0.0015,73.4036,81.7377,-0.0537,-0.1712,-0.0799,1708.4,1687.1,1644.5,2.01932001004177E-09,0,"NA"
"chr2",41500001,41600000,41545978,2732,2732,2732,2732,1651,1971,1655,582.8889,553.1569,512.3377,583.605,573.0397,454.002,-0.0062,-0.1486,0.5292,0.2134,0.2025,0.1875,0.2127,0.2094,0.194,0.0109,0.02,-0.0027,89.8956,89.9933,-0.0005,-0.0014,-0.0008,1596.6,1711.8,1731.6,1.94055033027843E-09,0,"NA"
"chr2",41600001,41700000,41648883,2894,2894,2894,2894,1815,1996,1910,612.6222,582.8693,582.8312,641.5767,580.308,523.9539,-0.2266,0.0189,0.4629,0.2117,0.2014,0.2014,0.2092,0.2169,0.204,0.0061,0.0219,0.0066,109.6143,101.9921,0.036,0.093,0.0483,1549.11111111111,1854.44444444444,1636.44444444444,2.01294757572239E-09,0,"NA"
"chr2",41700001,41800000,41747825,2365,2365,2365,2365,1424,1597,1454,450.4667,439.3333,394.684,503.3637,464.3046,398.8634,-0.5275,-0.2303,-0.0431,0.1905,0.1858,0.1669,0.1887,0.1813,0.1744,0.0014,0.0066,-0.0056,65.0456,76.8409,-0.0831,-0.2728,-0.1227,1553.57894736842,1599.47368421053,1886.94736842105,1.8832111546213E-09,0,"NA"
"chr2",41800001,41900000,41849169,2346,2346,2346,2346,1494,1528,1531,503.3778,443.8693,442.5281,528.1077,444.2438,419.9861,-0.2351,-0.0036,0.221,0.2146,0.1892,0.1886,0.199,0.2001,0.1877,-0.007,-0.0034,-0.0034,78.0147,77.4369,0.0037,0.012,0.0061,1689.22222222222,1675.66666666667,1675.11111111111,1.88039236984401E-09,0,"NA"
"chr2",41900001,42000000,41947987,2381,2381,2381,2381,1393,1574,1405,454.2222,416.5425,365.3203,492.4057,457.6177,385.4216,-0.3892,-0.3843,-0.2148,0.1908,0.1749,0.1534,0.1824,0.1757,0.1625,-0.0011,0.0096,-0.0054,61.4389,64.8333,-0.0269,-0.0903,-0.0432,1703.5,1533.1,1803.4,1.99586742108956E-09,0,"NA"
"chr2",42000001,42100000,42047995,2522,2522,2522,2522,1377,1615,1444,452.6222,432.1373,370.8658,486.7499,469.5378,396.1201,-0.3519,-0.341,-0.2625,0.1795,0.1713,0.1471,0.1747,0.165,0.1595,-0.002,0.005,0.0009,65.7504,77.1782,-0.08,-0.3037,-0.1237,1720.84210526316,1587.05263157895,1732.10526315789,1.94870499890563E-09,0,"NA"
"chr2",42100001,42200000,42148699,2480,2480,2480,2480,1378,1642,1400,418.0667,376.1176,366.9307,487.1034,477.3877,384.05,-0.7114,-0.9082,-0.1835,0.1686,0.1517,0.148,0.1611,0.1623,0.149,0.003,0.0113,-0.0026,69.5917,65.752,0.0284,0.0793,0.0424,1650.09090909091,1602.36363636364,1787.54545454545,1.70458184213422E-09,0,"NA"
"chr2",42200001,42300000,42251747,2429,2429,2429,2429,1395,1619,1473,466.8667,472.183,419.8398,493.1126,470.7008,404.0755,-0.2672,0.0135,0.1607,0.1922,0.1944,0.1728,0.1926,0.1856,0.1867,-0.0018,0.0075,0.0084,78.8472,87.1956,-0.0503,-0.1596,-0.0701,1817.42857142857,1569.2380952381,1653.33333333333,1.25646821612611E-09,0,"NA"
"chr2",42300001,42400000,42344992,2138,2138,2138,2138,1283,1421,1369,424.3778,398.1503,392.342,453.5222,413.1351,375.546,-0.3225,-0.1553,0.1842,0.1985,0.1862,0.1835,0.1923,0.1938,0.1914,-0.0001,0.0066,0.0177,72.6167,66.2016,0.0462,0.1267,0.0631,1554,1939.88235294118,1546.11764705882,1.96512677130128E-09,0,"NA"
"chr2",42400001,42500000,42454458,2554,2554,2554,2554,1628,1737,1673,589.4,524.9412,500.3593,575.4748,505.0076,458.9397,0.1215,0.169,0.3717,0.2308,0.2055,0.1959,0.2245,0.2176,0.208,0.014,0.0089,0.018,80.7726,95.0996,-0.0815,-0.2313,-0.105,1786.42105263158,1502.21052631579,1751.36842105263,1.87963112318449E-09,0,"NA"
"chr2",42500001,42600000,42550102,2358,2358,2358,2358,1379,1545,1428,473.6,454.7059,414.3939,487.4569,449.1863,391.731,-0.1427,0.0526,0.2382,0.2008,0.1928,0.1757,0.1986,0.1909,0.1858,0.0042,0.0064,0.0041,71.6183,80.6865,-0.0595,-0.1917,-0.0907,1656.63157894737,1498,1885.36842105263,1.97895204926922E-09,0,"NA"
"chr2",42600001,42700000,42652198,2776,2776,2776,2776,1680,1953,1882,589.4667,558.6928,533.7662,593.8561,567.8064,516.2729,-0.0371,-0.0687,0.1396,0.2123,0.2013,0.1923,0.2104,0.2026,0.1988,0.0082,0.0006,0.0053,87.1365,98.1548,-0.0595,-0.1749,-0.0905,1795.9,1561.2,1682.9,1.99821557616754E-09,0,"NA"
"chr2",42700001,42800000,42748669,2743,2743,2743,2743,1731,1918,1834,613.3778,593.7974,563.026,611.8839,557.6307,503.1055,0.0123,0.2777,0.4906,0.2236,0.2165,0.2053,0.2179,0.217,0.2098,-0.0046,0.0053,-0.0026,100.2468,98.7675,0.0074,0.023,0.0121,1594.90909090909,1700.09090909091,1745,2.01851174202414E-09,0,"NA"
"chr2",42800001,42900000,42849010,2379,2379,2379,2379,1323,1499,1437,450.9333,418.5098,405.961,467.6617,435.8125,394.1999,-0.1795,-0.17,0.1229,0.1895,0.1759,0.1706,0.1926,0.1837,0.1789,0.0254,0.0089,0.0162,70.8496,82.0226,-0.0731,-0.169,-0.0876,1685.2,1581.2,1773.6,1.89656563644264E-09,0,"NA"
"chr2",42900001,43000000,42948833,2556,2556,2556,2556,1577,1733,1718,547.3556,514.0915,502.8831,557.447,503.8446,471.2842,-0.0909,0.0871,0.2762,0.2141,0.2011,0.1967,0.2084,0.2075,0.2012,0.0018,0.0045,0.0057,86.6222,91.9984,-0.0301,-0.0987,-0.047,1752.8,1615.8,1671.4,1.97960210914213E-09,0,"NA"
"chr2",43000001,43100000,43050099,2107,2107,2107,2107,1264,1418,1192,440.4444,401.9412,356.987,446.806,412.2629,326.9911,-0.0715,-0.1072,0.3776,0.209,0.1908,0.1694,0.1958,0.1875,0.1824,-0.0101,-0.0043,0.0065,66.8214,71.8262,-0.0361,-0.1241,-0.0556,1628.21052631579,1673.26315789474,1738.52631578947,1.92565579494945E-09,0,"NA"
"chr2",43100001,43200000,43153212,2578,2578,2578,2578,1725,1803,1721,591.1556,541.0784,499.4675,609.7629,524.1961,472.1072,-0.1532,0.1379,0.2387,0.2293,0.2099,0.1937,0.2276,0.2142,0.2075,0.0172,0.0058,0.0142,90.5238,96.1833,-0.0303,-0.0837,-0.0424,1819.26315789474,1553.68421052632,1667.05263157895,1.85089599673732E-09,0,"NA"
"chr2",43200001,43300000,43247296,2920,2920,2920,2920,1804,1927,2028,646.1778,569.4967,601.4545,637.6883,560.2473,556.3239,0.0668,0.0707,0.3342,0.2213,0.195,0.206,0.2129,0.2141,0.2033,0.0109,0.001,0.007,99.7254,97.3873,0.0119,0.032,0.0181,1771.2380952381,1630.7619047619,1638,1.95641533650461E-09,0,"NA"
"chr2",43300001,43400000,43350001,2565,2565,2565,2565,1635,1722,1673,537.4,530.098,492.9567,577.9492,500.6465,458.9397,-0.3522,0.2519,0.3053,0.2095,0.2067,0.1922,0.2084,0.2124,0.2039,0.0008,0.0253,0.0112,95.8448,92.4901,0.0178,0.0466,0.0225,1663.4,1712.1,1664.5,1.95024754912255E-09,0,"NA"
"chr2",43400001,43500000,43449328,2945,2945,2945,2945,1746,1971,1893,562.8,565.3856,529.1515,617.1861,573.0397,519.2905,-0.4424,-0.0572,0.0782,0.1911,0.192,0.1797,0.1956,0.1938,0.1939,0.01,0.0199,0.0217,101.8456,101.6004,0.0012,0.0033,0.0017,1595.8,1820.4,1623.8,1.84274332547754E-09,0,"NA"
"chr2",43500001,43600000,43551101,2692,2692,2692,2692,1704,1870,1689,587.3333,510.1176,509.9091,602.3397,543.6754,463.3289,-0.1251,-0.2643,0.4141,0.2182,0.1895,0.1894,0.204,0.2035,0.1877,0.0003,-0.0006,-0.0049,85.2571,90.7873,-0.0314,-0.1121,-0.0556,1643.54545454545,1622.81818181818,1773.63636363636,1.98628355284675E-09,0,"NA"
"chr2",43600001,43700000,43654254,2466,2466,2466,2466,1564,1709,1552,544.7111,487.2484,404.5108,552.8517,496.867,425.7469,-0.0739,-0.0829,-0.2054,0.2209,0.1976,0.164,0.2111,0.2065,0.189,0.0042,0.0331,0.0227,76.3444,77.677,-0.0087,-0.0249,-0.0108,1622,1617.05882352941,1800.94117647059,1.91410918031787E-09,0,"NA"
"chr2",43700001,43800000,43753276,2301,2301,2301,2301,1324,1446,1478,447.4889,410.902,396.5281,468.0151,420.4035,405.4471,-0.2201,-0.0967,-0.0906,0.1945,0.1786,0.1723,0.1892,0.1898,0.1783,0.0069,0.0156,0.0083,82.1968,72.3159,0.0639,0.1599,0.09,1542,1783.8,1714.2,1.97775437782753E-09,0,"NA"
"chr2",43800001,43900000,43848451,2698,2698,2698,2698,1326,1758,1855,418.0222,495.0196,474.1602,468.7221,511.113,508.8662,-0.5429,-0.1348,-0.281,0.1549,0.1835,0.1757,0.1712,0.171,0.1804,0.0054,0.0146,0.0021,86.504,89.7556,-0.0184,-0.0457,-0.0265,1743.45454545455,1804.45454545455,1492.09090909091,1.75415134173514E-09,0,"NA"
"chr2",43900001,44000000,43953242,2527,2527,2527,2527,1590,1742,1585,554.7778,481.7778,441.4545,562.0424,506.4612,434.7995,-0.0649,-0.2087,0.063,0.2195,0.1907,0.1747,0.211,0.205,0.1832,0.0137,0.0181,0.0015,70.9778,79.7865,-0.0584,-0.1527,-0.0819,1677.36842105263,1511.36842105263,1851.26315789474,1.99796948385616E-09,0,"NA"
"chr2",44000001,44100000,44049182,2608,2608,2608,2608,1770,1848,1722,617.6222,550.0523,471.2597,625.6698,537.2792,472.3815,-0.0646,0.1018,-0.0098,0.2368,0.2109,0.1807,0.2248,0.2152,0.1964,0.0021,0.0143,0.0016,84.2754,95.0762,-0.0602,-0.2193,-0.091,1634.9,1594.8,1810.3,1.94570803230937E-09,0,"NA"
"chr2",44100001,44200000,44150394,2609,2609,2609,2609,1653,1760,1665,557.3556,476.7582,488.8398,584.312,511.6945,456.7452,-0.2316,-0.2923,0.2894,0.2136,0.1827,0.1874,0.2023,0.1975,0.1842,0.01,-0.0069,-0.0024,79.0095,81.4635,-0.0153,-0.0412,-0.0239,1754.3,1570.5,1715.2,1.94639629183427E-09,0,"NA"
"chr2",44200001,44300000,44252008,2273,2273,2273,2273,1268,1481,1427,413.9778,395.2026,389.658,448.2199,430.5793,391.4567,-0.3834,-0.3517,-0.0189,0.1821,0.1739,0.1714,0.179,0.1793,0.1714,0.0027,0.0065,-0.0036,64.5595,59.1111,0.0441,0.1086,0.0652,1606.33333333333,1864.22222222222,1569.44444444444,2.09049403438574E-09,0,"NA"
"chr2",44300001,44400000,44350542,2269,2269,2269,2269,1350,1479,1344,434.7333,403.5621,375.0736,477.2058,429.9978,368.688,-0.4467,-0.2632,0.0713,0.1916,0.1779,0.1653,0.1847,0.1837,0.1738,-0.0001,0.0132,0.0065,62.625,71.1798,-0.0639,-0.2138,-0.0847,1689.57894736842,1568,1782.42105263158,1.91049461106934E-09,0,"NA"
"chr2",44400001,44500000,44449260,2770,2770,2770,2770,1543,1907,1780,532.7111,528.1699,478.9654,545.4285,554.4326,488.2921,-0.1171,-0.2028,-0.0787,0.1923,0.1907,0.1729,0.1902,0.1845,0.1803,-0.0032,0.0048,-0.0042,82.2833,88.2087,-0.0348,-0.1087,-0.0522,1742.8,1622.6,1674.6,1.94815272681286E-09,0,"NA"
"chr2",44500001,44600000,44550187,2652,2652,2652,2652,1592,1708,1703,533.9333,480.6013,472.5411,562.7493,496.5762,467.1694,-0.2571,-0.1377,0.0474,0.2013,0.1812,0.1782,0.1984,0.1915,0.1849,0.0176,0.0041,0.0145,79.1996,85.2417,-0.0367,-0.096,-0.0496,1738.09523809524,1563.80952380952,1738.09523809524,2.0204434459942E-09,0,"NA"
"chr2",44600001,44700000,44650115,2368,2368,2368,2368,1440,1663,1490,466.4222,452.4771,411.6104,509.0195,483.4931,408.7389,-0.4201,-0.2747,0.0289,0.197,0.1911,0.1738,0.1913,0.1851,0.1821,-0.0069,-0.0007,-0.001,63.9849,71.9444,-0.0586,-0.2046,-0.0992,1727.8,1679,1633.2,1.96284369711187E-09,0,"NA"
"chr2",44700001,44800000,44747781,2377,2377,2377,2377,1462,1556,1450,514.8444,461.0261,416.2814,516.7962,452.3844,397.7661,-0.019,0.0818,0.1917,0.2166,0.194,0.1751,0.2095,0.1969,0.1881,0.0099,0.0024,0.0098,71.0111,87,-0.1012,-0.3254,-0.1387,1719.5,1509.7,1810.8,1.94876866499227E-09,0,"NA"
"chr2",44800001,44900000,44850798,2511,2511,2511,2511,1542,1776,1557,502.5778,513.2222,483.7316,545.075,516.3462,427.1185,-0.3914,-0.0259,0.5459,0.2002,0.2044,0.1926,0.2044,0.199,0.2013,0.0049,0.0058,0.0072,83.0183,91.4381,-0.0483,-0.1278,-0.0643,1601.05263157895,1809.78947368421,1629.15789473684,1.99504267479068E-09,0,"NA"
"chr2",44900001,45000000,44946377,2505,2505,2505,2505,1571,1787,1663,568.2889,559.6732,521.8095,555.3261,519.5443,456.1965,0.1172,0.3307,0.5924,0.2269,0.2234,0.2083,0.2282,0.2172,0.2156,0.0065,-0.0009,-0.0006,86.898,99.9536,-0.0699,-0.2231,-0.1139,1781.11111111111,1614,1644.88888888889,1.9480131607641E-09,0,"NA"
"chr2",45000001,45100000,45050903,2266,2266,2266,2266,1347,1531,1484,458.0889,436.6536,429.8052,476.1453,445.116,407.093,-0.1903,-0.0814,0.2298,0.2022,0.1927,0.1897,0.1967,0.2049,0.1934,-0.0017,0.0203,0.0059,75.8496,70.6758,0.0353,0.0982,0.0497,1457.78947368421,1889.57894736842,1692.63157894737,1.96778027392423E-09,0,"NA"
"chr2",45100001,45200000,45149757,2722,2722,2722,2722,1737,1910,1867,617.0444,572.4771,542.368,614.0048,555.3048,512.1581,0.0249,0.1324,0.243,0.2267,0.2103,0.1993,0.2206,0.2157,0.2126,0.0047,0.0057,0.0192,96.148,99.1123,-0.0152,-0.0478,-0.0214,1707.9,1747.1,1585,1.94113239643527E-09,0,"NA"
"chr2",45200001,45300000,45249136,2412,2412,2412,2412,1385,1605,1504,449.9556,443.2092,399.0043,489.5778,466.6305,412.5794,-0.4062,-0.2149,-0.1355,0.1865,0.1838,0.1654,0.1888,0.1842,0.1786,0.0094,0.0208,0.0115,78.656,77.4647,0.0076,0.0202,0.01,1549.2,1823.3,1667.5,1.99386123195931E-09,0,"NA"
"chr2",45300001,45400000,45356211,2397,2397,2397,2397,1461,1633,1538,480.8222,462.2157,447.8225,516.4427,474.7711,421.9064,-0.3462,-0.1132,0.253,0.2006,0.1928,0.1868,0.1997,0.1948,0.193,0.0072,0.0024,0.0083,77.9298,79.9861,-0.013,-0.0371,-0.0191,1608.22222222222,1764.22222222222,1667.55555555556,2.00478841301848E-09,0,"NA"
"chr2",45400001,45500000,45450040,2514,2514,2514,2514,1283,1670,1486,412.9556,446.2745,381.0823,453.5222,485.5283,407.6416,-0.449,-0.3462,-0.2683,0.1643,0.1775,0.1516,0.1769,0.1605,0.1689,0.0164,0.0073,0.0134,69.252,82.1448,-0.0852,-0.2505,-0.11,1848.28571428571,1612.09523809524,1579.61904761905,1.99041136229963E-09,0,"NA"
"chr2",45500001,45600000,45551350,2610,2610,2610,2610,1474,1700,1658,494.2222,468.9542,495.4199,521.038,494.2503,454.8249,-0.2584,-0.2191,0.3676,0.1894,0.1797,0.1898,0.185,0.1992,0.1883,0.0013,0.022,0.0097,95.5595,83.2706,0.0687,0.1808,0.0939,1632.6,1807.6,1599.8,1.87868487036731E-09,0,"NA"
